,C1,C2
78148,6.183159,14.318643
78149,4.022436,3.4933143
78150,1.0182076,12.867465
78151,6.4907317,4.0281267
78152,-1.0319084,-6.300723
78153,-4.8464565,2.9169135
78154,-7.731565,3.8281922
78155,0.04809387,-7.3686433
78156,5.702543,8.118967
78157,0.73488134,5.440129
78158,7.9660025,5.092908
78159,11.115641,0.20428285
78160,-0.551563,-3.838746
78161,3.9883087,9.298065
78162,-6.3326473,-0.29105738
78163,3.3076053,2.7476823
78164,1.0185676,3.369248
78165,0.60539055,1.0726463
78166,0.741246,14.858576
78167,-4.703958,3.152957
78168,12.635717,5.1201835
78169,0.30132478,13.793415
78170,2.8403206,6.1903343
78171,0.48581815,-4.165438
78172,1.8742557,2.065238
78173,6.4794197,3.9538984
78174,5.8391886,13.19866
78175,1.2183406,2.4040484
78176,3.2360027,3.5404215
78177,1.9740134,8.247393
78178,1.1169415,1.3558731
78179,-5.380718,1.0831723
78180,1.2011495,5.763895
78181,11.770263,0.671411
78182,-0.4284588,12.154354
78183,-2.7903671,6.3412476
78184,9.186542,1.0921503
78185,-6.4484916,-0.2274065
78186,4.8514132,11.75721
78187,0.8131644,-4.3197246
78188,13.031574,5.927971
78189,-6.1184587,1.4366415
78190,5.529195,3.8705504
78191,3.7373254,4.2844615
78192,1.184912,2.5611851
78193,1.0908661,1.8900083
78194,0.6321215,13.741895
78195,1.1265968,0.8874202
78196,7.5372505,3.1067522
78197,-2.6766245,-6.1437545
78198,11.889306,-1.9444672
78199,5.964573,3.6517754
78200,0.9741403,2.9719892
78201,0.64627445,4.9452696
78202,6.4496694,3.9942818
78203,-0.55710953,-3.7482672
78204,-7.9665,3.1978343
78205,1.7973778,1.6407919
78206,-2.491079,-5.79373
78207,10.0589485,3.6409516
78208,1.7477822,1.7094358
78209,11.558365,0.7799832
78210,2.238006,4.9152327
78211,1.0258234,2.882266
78212,1.7629905,2.1974313
78213,5.769006,5.9015455
78214,-6.9032607,2.9354215
78215,1.1792916,4.3984375
78216,0.3803511,15.237443
78217,2.7360911,5.0337977
78218,11.5253525,-0.38634247
78219,13.088074,5.5821843
78220,5.765258,8.149371
78221,2.0361989,1.5432934
78222,0.63855684,0.8904527
78223,12.678209,6.333666
78224,8.714945,6.957285
78225,11.576519,5.030403
78226,1.7079887,1.0206373
78227,6.341388,15.147154
78228,13.147565,-0.9844329
78229,-0.017849322,14.370916
78230,0.4426211,3.0225165
78231,9.693235,3.6579075
78232,0.45270732,4.03787
78233,-6.07277,-0.92027235
78234,2.132309,5.2370205
78235,-3.5326378,7.107105
78236,12.060165,5.492787
78237,2.367383,5.18512
78238,9.912916,10.672805
78239,5.344043,8.00984
78240,1.2729136,2.3147688
78241,11.902296,-1.8525867
78242,11.459953,4.9859586
78243,13.542159,-1.2207185
78244,6.837252,1.5602227
78245,1.3514893,5.1202507
78246,-1.0573329,11.90307
78247,7.240198,3.2316515
78248,12.990891,5.899085
78249,-2.9056387,6.690544
78250,11.685247,5.2798243
78251,7.241535,3.1709945
78252,1.2475911,1.2097349
78253,3.5994399,3.109811
78254,6.271982,15.56011
78255,4.4540772,3.0533192
78256,1.9383166,4.2191477
78257,-4.1979117,6.8983226
78258,6.3158946,13.59079
78259,-5.980928,0.5563481
78260,6.922416,3.208801
78261,1.304075,1.7002914
78262,7.467471,6.760065
78263,11.719114,-0.40578404
78264,7.066177,10.058139
78265,-3.396457,-7.2454166
78266,-8.923231,1.7742605
78267,3.8037605,2.369877
78268,6.1743116,3.6819603
78269,11.33366,1.6572976
78270,0.6399235,11.056266
78271,-3.0736606,0.3714336
78272,-3.3745406,1.1672575
78273,-9.754338,1.6904544
78274,-4.1875134,0.1893577
78275,6.3984275,13.335382
78276,-3.10042,0.28247753
78277,10.857052,4.8040934
78278,-2.8923569,0.88984203
78279,-5.7388687,-1.5366873
78280,-0.7695442,-3.25372
78281,0.0917699,13.957344
78282,9.935402,3.7620533
78283,2.5154817,8.018736
78284,-3.6102726,7.3236866
78285,-9.225378,2.1187007
78286,4.566813,11.683433
78287,-1.0819937,12.000918
78288,9.895221,4.4309506
78289,-1.997623,-4.9949937
78290,6.660074,15.3628845
78291,-6.426303,-0.2023284
78292,12.916532,5.698452
78293,3.383624,7.0383644
78294,-0.19810815,-5.9986176
78295,-7.357606,3.2092426
78296,-8.173872,3.3638284
78297,2.0398436,6.2565513
78298,5.105313,2.026373
78299,9.95049,4.202687
78300,5.6717896,8.154138
78301,-3.9331775,-5.5283375
78302,-6.557677,2.4285252
78303,10.342865,5.472996
78304,2.6534076,4.089333
78305,-0.24806704,-4.2542024
78306,5.702144,8.232334
78307,1.898126,1.9783683
78308,1.2640529,2.419922
78309,1.5240983,4.707293
78310,3.0379252,7.029936
78311,-4.6833477,2.2607985
78312,12.549528,5.392306
78313,1.4016895,0.94986415
78314,4.5760117,9.239776
78315,1.1986302,1.5042342
78316,-5.484306,-1.143306
78317,7.806005,5.058551
78318,0.3917249,4.0938244
78319,1.2661971,8.407109
78320,11.5588255,5.351684
78321,11.5082,5.7951527
78322,5.8946514,15.574369
78323,7.6320124,5.486717
78324,1.6201817,3.546734
78325,0.19462869,-3.8271346
78326,1.6631265,12.299736
78327,0.5793871,14.879523
78328,3.9597123,9.464908
78329,3.1213138,6.325985
78330,0.20202,-5.789604
78331,6.9587855,14.310076
78332,11.138146,-0.07085295
78333,5.1572213,2.0445118
78334,-3.3060026,0.44882876
78335,-3.2679415,0.24341671
78336,0.07805467,-3.130381
78337,-3.2634892,0.24270707
78338,-3.095745,0.35418966
78339,-6.2530446,1.5128213
78340,-4.2253804,3.060958
78341,-5.6391435,-1.4867516
78342,-6.9009852,-0.62087864
78343,11.805115,-1.6434181
78344,-4.750531,1.0940812
78345,-5.728839,0.0067325844
78346,-7.530454,3.262124
78347,-4.082718,0.20125054
78348,-3.459464,0.6569951
78349,4.0821695,2.090186
78350,6.3415627,3.7514324
78351,9.804735,11.636952
78352,-7.220523,1.750235
78353,0.89722085,-3.9536824
78354,-0.051328093,0.54147124
78355,-0.5393571,-3.7044802
78356,6.5187483,13.792994
78357,-2.6565,-5.521211
78358,-5.7190585,-1.0997986
78359,9.798413,4.272733
78360,-4.8722544,1.3406527
78361,1.1713353,2.3480992
78362,1.6367211,-7.102287
78363,8.053977,5.130683
78364,0.0077637075,-3.662726
78365,-2.9430618,-7.0597425
78366,11.534464,-0.39096302
78367,-4.8142657,2.863557
78368,0.049877577,4.3980618
78369,-6.497379,-0.39524937
78370,-6.3630896,1.3377023
78371,-3.848757,-5.2556586
78372,0.08387133,11.836453
78373,3.328855,2.776742
78374,4.0599093,6.872134
78375,-0.4858695,-3.0373094
78376,5.695242,4.1053033
78377,1.7257096,1.6726588
78378,-5.683314,0.61318016
78379,-4.0476346,0.3750875
78380,1.8815668,-7.2445426
78381,0.7144031,1.647704
78382,0.92704076,-4.3615203
78383,6.6752596,15.357882
78384,12.474899,6.0642123
78385,6.5472717,1.9802908
78386,-0.043399315,-4.9131603
78387,-0.5587536,-5.2528877
78388,1.3053238,3.6472478
78389,-4.735158,1.0008769
78390,-3.8173735,-5.666746
78391,-4.660696,0.9150148
78392,-7.1382666,2.5352988
78393,-4.7137246,0.9643588
78394,-7.985874,4.0108604
78395,0.81735873,1.3208263
78396,5.7662773,13.950242
78397,-6.2782784,1.9936312
78398,-5.8370056,0.4669073
78399,5.9475794,12.895188
78400,-3.8577251,-5.1956515
78401,4.920698,-2.565286
78402,-7.226155,1.7414234
78403,0.41745514,3.8758411
78404,10.3885765,5.4613185
78405,7.203218,14.825936
78406,-3.3970304,7.0260606
78407,1.403474,8.423583
78408,1.1354454,1.9969462
78409,1.156066,8.620015
78410,9.326166,4.291743
78411,1.5058832,1.7520941
78412,0.10002841,-0.7424695
78413,1.0479805,4.09913
78414,13.091014,5.248388
78415,-9.226013,2.0153885
78416,1.035228,0.90201515
78417,1.517778,13.297758
78418,6.121578,5.4594727
78419,-4.5543694,2.1895297
78420,-0.45399153,-7.64445
78421,0.16816492,-0.6398041
78422,-3.753392,1.2061899
78423,6.2893906,15.532393
78424,1.3990856,0.9642707
78425,-5.1119776,-0.3121139
78426,-0.15008178,-3.5156815
78427,1.4736586,8.442492
78428,1.0224047,1.691601
78429,1.3217683,5.0453434
78430,4.370418,2.8722842
78431,6.51106,2.2427957
78432,9.554487,1.064437
78433,6.420975,3.988094
78434,6.5815735,2.2643762
78435,-0.038859375,-3.3820496
78436,10.522537,1.0965223
78437,1.2050965,1.4465157
78438,4.298309,3.731189
78439,0.19557846,0.9121391
78440,3.4705503,2.8288527
78441,9.258828,4.312571
78442,0.281824,13.951693
78443,-4.6943965,3.1056707
78444,1.3200486,8.452385
78445,-5.330913,-1.4055933
78446,-0.69418955,3.2094524
78447,-6.290048,-0.072968796
78448,-6.118811,-1.2800062
78449,3.3929992,7.0456514
78450,0.52960366,14.009341
78451,-7.528571,3.8352551
78452,-3.5993068,0.8345965
78453,-7.3042183,3.7647321
78454,0.62411547,3.1779697
78455,0.55220646,3.3523488
78456,1.202591,-3.7941918
78457,0.2585633,-0.9969665
78458,2.450969,3.7349882
78459,6.279222,15.550269
78460,0.84204644,1.111029
78461,-1.7836822,-6.9384313
78462,4.696142,7.1038837
78463,5.794071,5.436849
78464,6.8967485,14.547624
78465,5.22893,13.409679
78466,-0.18564184,-7.5178676
78467,-7.2349005,2.541635
78468,1.6609665,-6.9864993
78469,-9.165625,2.045554
78470,12.937728,-1.3847034
78471,1.2349607,0.8875643
78472,8.23979,11.247417
78473,2.3855743,3.6579492
78474,0.7263293,2.9797394
78475,1.5475492,3.5111845
78476,11.6144705,0.21146268
78477,0.756862,1.0850224
78478,-3.5451725,6.461735
78479,4.4109144,2.9852047
78480,12.956434,-1.2353514
78481,-6.3463974,-1.9431155
78482,-4.219678,2.9350824
78483,0.081077695,0.9164185
78484,13.232122,-1.0339899
78485,4.2348537,3.662607
78486,-0.95641756,-5.5449157
78487,3.8087602,7.566822
78488,1.1218696,-4.507064
78489,12.889639,-0.24969125
78490,4.595678,3.02901
78491,8.293148,11.199852
78492,13.186853,-1.0504813
78493,1.5681185,6.5978303
78494,-5.020281,3.2521555
78495,-4.724999,3.2812154
78496,-6.1589985,0.45214078
78497,11.553816,-1.0375742
78498,12.752896,-0.54192865
78499,-0.1584934,-4.96457
78500,0.9606221,4.198489
78501,-4.67995,3.2509696
78502,-6.2367725,1.6210674
78503,-7.0174484,2.6504838
78504,-4.6269393,0.4107603
78505,6.4583845,14.686722
78506,10.862741,4.8180547
78507,4.1821423,4.7758913
78508,12.6791725,-1.5736771
78509,-0.67678165,4.259224
78510,-5.792251,0.4759578
78511,-2.5470412,-5.675711
78512,6.1089034,13.766848
78513,12.668147,-1.5281506
78514,-2.9247985,-7.05985
78515,0.27774096,11.515792
78516,4.8725114,2.6103487
78517,-5.822631,1.1270981
78518,-5.1767707,1.6886587
78519,-0.43783757,1.2331488
78520,0.9261039,-7.2263374
78521,-9.393726,1.004038
78522,-1.5079961,-7.3523474
78523,1.9950086,5.531011
78524,-6.089744,-2.2223406
78525,3.42586,2.7908738
78526,-5.3376727,1.7178932
78527,5.999329,3.360512
78528,6.614558,6.993154
78529,-8.249206,3.7116847
78530,3.3827593,7.041156
78531,6.3681927,3.7087877
78532,0.09187835,-4.0997376
78533,11.816863,-1.6288176
78534,9.177771,11.693442
78535,-2.8057544,-7.0309277
78536,6.659762,1.7479306
78537,1.6228137,1.7548946
78538,-0.026110712,0.92230195
78539,9.525027,10.407212
78540,-2.5928912,-6.806427
78541,1.1151875,6.457287
78542,5.907476,12.934368
78543,10.2954235,4.648131
78544,11.42081,0.8150923
78545,7.3281956,3.1827946
78546,-0.20702197,14.499865
78547,6.016185,3.374317
78548,3.1554391,3.492275
78549,1.1566797,0.99762964
78550,4.6371365,4.359674
78551,4.7458005,4.237337
78552,7.096954,3.2016137
78553,6.6726475,6.966034
78554,-2.2199922,6.4444704
78555,-3.7554882,1.2199521
78556,13.627246,0.281132
78557,-0.52208686,1.2652187
78558,7.7941756,5.6239657
78559,12.470914,-2.0539198
78560,5.711672,15.372159
78561,6.230852,14.3727
78562,-3.5733054,1.2860605
78563,4.4112086,6.0072656
78564,0.9082854,3.352819
78565,-0.18786426,4.3551354
78566,1.84059,1.9519894
78567,1.9752538,5.454756
78568,5.089439,7.175438
78569,0.1747838,11.570507
78570,6.9033613,1.7689807
78571,-4.34534,2.4264596
78572,-0.09604524,-3.461857
78573,10.876405,1.0166241
78574,-0.11110028,14.19339
78575,10.003413,3.9642074
78576,-0.32891825,-6.8686123
78577,-1.6660978,-7.16239
78578,1.1547204,4.220471
78579,12.907593,-1.4578462
78580,2.5754695,4.9292684
78581,1.5749282,6.6293364
78582,-1.711016,-7.432706
78583,1.5697649,1.1117077
78584,0.9091343,12.695381
78585,5.8504887,14.352051
78586,11.716436,-1.4219983
78587,-9.339113,2.139525
78588,3.282006,4.1343246
78589,10.327589,5.4711785
78590,6.343123,13.092555
78591,1.2944486,13.563694
78592,0.9351425,14.053466
78593,-5.450678,0.24489146
78594,-6.4640636,-0.22892448
78595,-2.8749692,0.960989
78596,5.941679,15.27183
78597,13.4162855,-1.2050966
78598,2.361777,5.1834383
78599,0.3531881,1.1855428
78600,-4.5997963,2.6708336
78601,4.0231967,6.8675914
78602,-4.9876385,-0.19431128
78603,-7.4478645,2.5018983
78604,-3.5212805,6.497018
78605,-6.106354,-0.21485989
78606,12.3613825,5.070544
78607,-3.0908394,0.99567926
78608,6.532283,14.839761
78609,-0.26303306,-7.821703
78610,-0.53688943,-6.1121225
78611,3.7569854,6.567856
78612,3.8551638,7.58591
78613,-0.36672553,0.55286753
78614,-3.711634,7.723025
78615,0.095031865,-0.90778136
78616,-0.76947904,1.3657006
78617,-0.322824,-6.059026
78618,3.380249,7.062711
78619,1.588627,-7.3874707
78620,-0.28787324,-6.6177554
78621,1.3559273,-7.0678673
78622,-5.923351,1.9611061
78623,1.2960327,-4.197582
78624,5.8982377,3.828786
78625,10.211112,10.961055
78626,-4.6145096,2.6594026
78627,1.1651113,-7.478667
78628,0.8489448,2.0450647
78629,0.9188637,2.526991
78630,1.1066433,8.505024
78631,6.5337706,3.9199986
78632,2.6452994,6.077485
78633,1.5268586,8.412122
78634,4.9336157,-2.5784724
78635,0.74186736,1.1854687
78636,0.1603037,3.9761262
78637,-2.9702678,-7.072953
78638,-0.4721004,14.650631
78639,1.4613193,2.3887773
78640,10.0910225,3.7786038
78641,1.2863538,1.2702346
78642,0.6680604,1.1853919
78643,5.115915,7.12775
78644,-3.5920935,0.93624073
78645,-4.2957973,3.1508267
78646,0.8223957,-4.8476586
78647,-3.3967369,7.79077
78648,-5.4735384,-1.2181348
78649,-8.893997,1.7840282
78650,6.533083,2.0849078
78651,-5.6454678,-1.377515
78652,-3.0574977,0.54799056
78653,13.769949,-0.77032894
78654,-3.8957539,6.642217
78655,6.4891043,13.6884985
78656,11.905379,-1.960402
78657,1.3810016,1.9283994
78658,0.4185417,-1.073301
78659,-1.4778593,-7.270241
78660,-1.2655818,-4.9854302
78661,6.0495677,5.6459002
78662,-9.442247,2.167802
78663,0.6176245,14.19668
78664,7.454479,6.656962
78665,-6.0024176,-0.94876355
78666,-3.47774,1.255221
78667,0.6996651,4.960577
78668,1.287874,2.9929128
78669,-5.4777446,0.6792596
78670,0.6075194,13.724015
78671,0.21003985,4.4420843
78672,-0.098227404,-5.6616783
78673,0.82311046,3.4125245
78674,0.17799777,4.723151
78675,6.708826,1.6397247
78676,-2.7336457,6.6067767
78677,4.0106034,4.865843
78678,8.161953,5.2021
78679,6.3702106,3.6960301
78680,-4.356276,6.975082
78681,-2.6302152,6.8186097
78682,12.190803,5.4897866
78683,6.7619433,10.621831
78684,3.1969774,-1.9768857
78685,2.5877714,4.957166
78686,0.21033442,4.7578063
78687,-5.7959423,-1.6874543
78688,7.175298,3.2499962
78689,-5.889033,0.47752428
78690,0.17141202,-2.9087567
78691,-5.9738674,1.1289697
78692,-3.1090539,1.2733642
78693,0.52012944,-0.6133874
78694,-6.704811,2.9343042
78695,4.038653,2.012468
78696,0.37381384,15.143856
78697,-7.059721,2.7206802
78698,5.1138015,7.8186235
78699,-5.048465,-1.1274644
78700,-5.757537,-1.7985368
78701,5.8212442,15.65725
78702,-4.8248744,3.1000795
78703,-9.097893,1.7562314
78704,9.211445,11.008352
78705,1.1245564,8.579043
78706,1.8102676,-6.9610376
78707,-6.2269225,-1.8283231
78708,12.145879,-1.7313136
78709,10.871316,4.8517356
78710,0.19199875,-0.7825664
78711,-1.0512172,1.4885054
78712,1.9942288,1.5473148
78713,0.7400266,4.8940983
78714,4.215926,4.8953767
78715,-5.7110343,0.9757802
78716,0.49789935,1.3339739
78717,7.6704283,5.3471866
78718,6.054657,3.3909385
78719,-6.065392,2.2521076
78720,3.8724353,6.845293
78721,13.641798,0.33260515
78722,-0.48637092,4.4083047
78723,0.088514864,-3.3866444
78724,-5.7140565,-1.6950511
78725,0.8065733,1.3524113
78726,0.2112657,4.088526
78727,-6.526258,2.380854
78728,-4.342213,2.429545
78729,3.1725261,3.644675
78730,13.106494,6.0166254
78731,-0.024682764,14.09575
78732,-4.349768,6.934721
78733,9.29939,1.0983499
78734,0.58632076,4.558605
78735,0.7125801,1.5024302
78736,13.294009,-1.0099599
78737,0.89751637,2.6954393
78738,6.4754577,2.7654057
78739,5.5757456,8.131802
78740,4.866942,11.746718
78741,0.57154095,-3.9546962
78742,6.473709,3.9841037
78743,6.578839,2.0694337
78744,5.3447285,8.021364
78745,-0.42838985,12.146799
78746,1.5993103,-7.0574403
78747,-3.8783681,-5.2179756
78748,10.960342,1.0011277
78749,-0.36447328,-7.337655
78750,-4.2219963,7.163986
78751,-4.596685,0.61733586
78752,-7.298201,1.346774
78753,-6.3775043,1.7323662
78754,9.746675,11.139184
78755,1.0691435,2.4428818
78756,-7.455727,3.8283978
78757,0.2968884,1.4863838
78758,6.9517636,14.37033
78759,-0.7013507,-2.855255
78760,13.651102,-0.62652767
78761,-3.6600573,0.9284546
78762,0.20060296,11.394039
78763,-0.17131872,14.317909
78764,7.6413307,4.9266896
78765,-5.5654907,-1.4397752
78766,-7.3328795,1.7104402
78767,5.157113,7.1356387
78768,-0.14677617,14.6112385
78769,-3.8628085,0.9874558
78770,-2.8118556,6.2825494
78771,-4.0948167,-5.3740945
78772,-3.128294,1.2372429
78773,0.3429009,1.1833462
78774,-4.230646,2.8429363
78775,4.317315,3.7747567
78776,0.15406458,4.171228
78777,1.253563,8.457136
78778,1.5166241,2.0585027
78779,6.5799403,15.124694
78780,-0.022556068,3.3164737
78781,3.7499616,2.3148887
78782,1.8541055,12.135282
78783,6.942273,10.2538
78784,6.7315135,15.471163
78785,3.6472688,2.953769
78786,-6.298516,-0.07310118
78787,10.00792,3.7648807
78788,0.32887793,15.254574
78789,9.374326,1.3209401
78790,-0.08929235,3.554537
78791,-0.25169,-7.1318197
78792,4.496803,5.841615
78793,-1.1854938,-4.902399
78794,12.671908,6.258031
78795,7.781131,4.9562845
78796,5.9098973,5.9850497
78797,12.193139,-1.7907875
78798,1.3539671,1.924236
78799,0.56959814,14.010138
78800,-1.7041237,-7.223377
78801,4.871872,2.544423
78802,-0.14344513,11.896459
78803,-5.8457227,-1.7783104
78804,11.959015,0.5236547
78805,-5.5387173,-1.4625422
78806,1.2686156,1.0941652
78807,-0.58871776,-3.631693
78808,10.270052,10.988584
78809,-4.93454,-0.115949266
78810,3.396298,6.2751536
78811,9.558672,3.533312
78812,2.1596403,5.344084
78813,-5.8431854,-1.6192956
78814,-0.98696506,-3.0637186
78815,-1.8866235,-6.693805
78816,9.174842,11.7280245
78817,-4.2311726,2.9485831
78818,1.4024825,5.1059475
78819,-0.43681428,-6.1211634
78820,0.2264785,-0.9291227
78821,-2.8875937,1.2107561
78822,1.2331951,-6.4603124
78823,-5.820816,-1.0240437
78824,2.5223608,3.7278621
78825,7.697041,5.639192
78826,2.1076007,5.038223
78827,1.3544099,-7.3255887
78828,11.051479,4.818758
78829,-4.1254783,6.948813
78830,3.3600905,6.458134
78831,6.496507,13.956842
78832,1.2646567,2.2701652
78833,-6.4091563,-0.41145068
78834,6.988835,10.23426
78835,-7.9142275,3.9089553
78836,9.331635,10.525438
78837,6.425472,2.6675158
78838,4.1835976,3.5435379
78839,12.562374,-1.4559022
78840,-0.45409462,4.3442955
78841,-0.55359614,-3.0719829
78842,-0.47792536,-4.3796563
78843,-0.17376725,-5.5522313
78844,6.7119794,7.21369
78845,12.341425,6.231614
78846,-0.43528438,-6.1372733
78847,7.378066,3.0251071
78848,11.277298,-0.19781552
78849,11.626985,5.8952837
78850,6.0542445,15.022835
78851,0.6757808,4.44271
78852,10.595955,5.8414836
78853,3.472776,2.798632
78854,5.5448637,5.6727786
78855,1.5814195,13.277093
78856,12.287849,-1.2804781
78857,12.041127,0.35306072
78858,0.27519542,11.501786
78859,1.6274859,3.5297482
78860,5.6678476,4.115089
78861,-3.2989833,-7.1956377
78862,11.659496,0.58411896
78863,0.709112,1.4444858
78864,1.1390176,8.640161
78865,1.5575207,1.1500969
78866,-0.3666286,-7.1531887
78867,4.243283,3.684384
78868,5.6092544,14.45611
78869,6.702544,7.310872
78870,8.359508,11.322009
78871,-4.7798657,1.1652904
78872,5.7236156,8.19058
78873,-0.1896376,11.887931
78874,6.600511,1.9727577
78875,2.1288793,1.662012
78876,1.0045561,-4.7522845
78877,7.0555425,1.6869618
78878,0.9402008,2.589395
78879,1.7336735,3.5994008
78880,4.8854375,11.813345
78881,-0.43340227,3.240798
78882,8.456671,10.390134
78883,5.4942627,8.092577
78884,12.066117,5.7846036
78885,-6.2843823,2.0437024
78886,7.2163067,3.2050245
78887,4.2462807,9.377852
78888,4.0544634,6.83249
78889,-0.59211963,4.3905993
78890,0.9188836,5.8665032
78891,1.7666667,5.8257937
78892,11.984207,-2.0273542
78893,7.5356126,3.106633
78894,0.33913815,3.9811826
78895,6.784812,1.6365378
78896,-4.5154653,2.6099622
78897,0.91680515,3.1865532
78898,1.4987383,-4.3835144
78899,4.797653,4.3990397
78900,10.769347,0.53863597
78901,6.913509,14.288279
78902,0.66589534,1.8555354
78903,1.1391293,8.556794
78904,0.9522988,2.2261722
78905,3.9375596,2.1818419
78906,5.905338,12.996174
78907,-3.5311923,-7.350776
78908,-0.6838789,-5.0984645
78909,5.589163,3.8394291
78910,-9.7595005,2.1213558
78911,11.3756275,5.2117677
78912,5.111317,1.8755571
78913,9.92467,3.4242857
78914,0.107262604,-2.9144883
78915,4.4204135,4.0267315
78916,11.718866,-0.32087547
78917,-9.543333,1.4552857
78918,12.475749,-0.8745645
78919,0.49040216,0.21483964
78920,5.981157,3.517268
78921,5.9569716,6.027133
78922,11.35468,1.6917466
78923,-9.237539,2.067206
78924,0.27612305,11.72608
78925,0.41462538,2.6618583
78926,13.274578,5.591959
78927,2.5724626,5.0987287
78928,1.2175121,13.633186
78929,10.263544,10.949254
78930,10.1425495,10.741828
78931,11.718857,0.22855528
78932,9.911495,4.0719047
78933,-3.518356,-7.4961867
78934,2.9647615,6.710919
78935,-4.6987195,3.1395438
78936,1.8805034,2.2269506
78937,0.30787876,1.3714339
78938,0.7380712,-6.425731
78939,9.534775,3.4159904
78940,4.620626,5.801253
78941,12.931662,-0.15870675
78942,3.9478924,9.397422
78943,11.068883,5.385441
78944,8.723001,11.326941
78945,12.931429,-1.3869969
78946,1.8739891,1.994347
78947,1.4510921,5.758531
78948,-3.7151284,0.87807
78949,11.90944,1.4129515
78950,-4.5420074,0.27646938
78951,-3.002847,0.97198826
78952,0.43674907,-0.7708285
78953,-9.349663,1.4806614
78954,-4.1194634,-5.6133094
78955,13.188395,-0.39655134
78956,1.7487293,4.364593
78957,0.014551735,-7.0151153
78958,2.5004187,5.172608
78959,-0.0534946,1.0017112
78960,-0.33177683,-6.8934617
78961,0.59650123,1.2396512
78962,-4.844498,3.017798
78963,1.6229968,6.1764445
78964,-4.622177,0.64936996
78965,4.833365,7.2003655
78966,1.6436265,6.570799
78967,-9.547707,1.9178392
78968,1.1638029,0.9832384
78969,13.280838,5.719899
78970,4.820999,-2.4784534
78971,8.686548,6.927924
78972,0.7281657,2.5064418
78973,0.6369259,2.9593823
78974,-0.24167798,-5.7349586
78975,6.5715675,2.425737
78976,0.24524246,2.509057
78977,0.14476708,-1.0550792
78978,6.9150014,1.7959312
78979,2.0341768,4.6764083
78980,-0.0017750557,15.005818
78981,0.104102366,-3.260612
78982,5.933476,13.268855
78983,-5.450004,1.499154
78984,3.6088006,3.1245103
78985,0.8258171,-4.3153133
78986,7.586329,4.9663815
78987,-3.0103512,1.2562841
78988,6.3652477,10.084601
78989,6.7382555,1.9758147
78990,1.8922992,1.7438377
78991,-4.7768917,3.1188388
78992,12.50912,5.6167393
78993,2.8389828,3.7596948
78994,4.7990894,2.7834415
78995,9.774416,3.7453115
78996,1.8052634,2.1344202
78997,1.8478436,1.6838121
78998,-2.0440376,-5.027696
78999,-0.118737295,-2.634848
79000,9.958328,3.3217928
79001,-8.015137,1.868439
79002,-0.046490576,-6.724626
79003,1.0112802,10.926585
79004,1.3842018,5.0958033
79005,1.7362665,1.2144418
79006,1.0383253,1.7084299
79007,2.6891692,5.0734477
79008,1.6185242,1.7878854
79009,6.5105824,3.8771486
79010,-6.7957964,-0.13303427
79011,-3.3804495,0.5981985
79012,0.51000285,1.0351106
79013,-7.9002395,3.9105241
79014,-0.19407995,-7.8993416
79015,3.9522781,4.017252
79016,-3.3060076,-7.788845
79017,-6.0326796,0.89795125
79018,6.477399,14.844305
79019,0.48856226,-1.0076942
79020,8.737254,10.540722
79021,6.2112374,13.688071
79022,1.6212286,6.5558906
79023,0.98595285,13.07973
79024,-7.175051,3.8776329
79025,1.63551,-6.80096
79026,-6.6190586,-0.6029121
79027,6.351612,10.125407
79028,-3.6222024,-7.569034
79029,8.238404,11.211571
79030,7.2201204,10.091487
79031,-0.08086728,14.61576
79032,12.190928,6.1643224
79033,3.5970519,3.1365986
79034,9.082615,1.0072803
79035,10.600214,5.838343
79036,-3.5442305,7.3
79037,0.6420344,1.5125878
79038,6.7132297,1.8086191
79039,-1.5072199,-7.0156884
79040,-0.3598302,-7.396156
79041,6.5959206,14.563335
79042,3.3148885,2.9077573
79043,1.087136,-6.2918777
79044,1.7409508,-7.586622
79045,10.20199,1.2315985
79046,3.9184093,9.226647
79047,5.724307,14.015378
79048,11.70352,-1.2590613
79049,4.073613,6.7953205
79050,1.3658336,5.1926665
79051,13.639629,-0.7763221
79052,-5.7082977,-1.4735951
79053,-7.0212502,-0.48885193
79054,-5.6799116,-1.393034
79055,-6.2556796,0.58402383
79056,-5.605484,-0.9865714
79057,10.102735,3.5326905
79058,-3.5944777,-5.6801376
79059,6.913147,10.626955
79060,-7.841211,3.7041457
79061,0.057862684,0.7607232
79062,-0.22387113,1.0561813
79063,11.852882,1.3967333
79064,4.055946,2.0437794
79065,12.575919,5.4221387
79066,0.05145857,14.804096
79067,9.52112,0.98199403
79068,-7.507413,1.5083274
79069,-7.0515623,2.6115444
79070,2.7277672,5.017892
79071,-9.435564,1.8023634
79072,0.5672623,3.0663514
79073,4.943342,1.9163944
79074,4.6117735,9.200077
79075,5.7737017,8.107064
79076,2.726785,6.132535
79077,-0.8473026,0.4818914
79078,1.8536732,-7.503553
79079,5.835269,5.6725607
79080,-4.139791,-5.399495
79081,-6.461885,2.3729615
79082,5.097212,2.0799854
79083,-2.813151,-7.1467543
79084,-0.4748906,14.666228
79085,-4.7312045,1.7618157
79086,10.120109,3.5757687
79087,13.70631,-0.14736508
79088,1.6858479,3.4551916
79089,12.791577,6.225365
79090,-5.1535025,2.1588202
79091,1.5748619,1.5489314
79092,3.8167644,3.7929919
79093,5.751401,13.682018
